source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_flux,phot_rp_mean_flux_error,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,radius_gspphot,radius_gspphot_lower,radius_gspphot_upper,logg_gspspec,logg_gspspec_lower,logg_gspspec_upper
3763976194792448,45.27679113490534,5.006404146874959,7.954515124165323,0.01909692957997322,24.526128250242998,0.02340415120124817,-45.7272236438633,0.017958790063858032,9.279199600219727,9.554434776306152,8.833891868591309,3658194.8340714187,647.5517578125,2058937.3438488254,1232.7178955078125,2320606.012415456,1139.4952392578125,5953.52685546875,5951.3798828125,5956.671875,125.14920043945312,124.8489990234375,125.46690368652344,1.4204000234603882,1.416599988937378,1.4239000082015991,3.950000047683716,3.7799999713897705,4.059999942779541
11352324413414016,52.860502946563976,7.796339336401835,8.4225329814604,0.03535401076078415,24.168420223797796,0.05040698125958443,-50.14735490375048,0.0352000966668129,13.830488204956055,14.93278694152832,12.776961326599121,55303.35764756453,22.607765197753906,14531.215539058128,23.490327835083008,61429.03710077965,33.45009994506836,3768.603515625,3764.722412109375,3773.41064453125,116.81379699707031,111.81890106201172,118.02310180664062,0.6585000157356262,0.6294000148773193,0.6656000018119812,,,
19817739313090688,39.56873875251587,7.965069937550291,12.499952010840758,0.16066189110279083,43.60824979154419,0.17218217253684998,-71.0693852506408,0.17888471484184265,18.442485809326172,18.72120475769043,18.005638122558594,790.5925170229145,1.5449132919311523,443.5420000713782,14.6676025390625,497.62553496512425,14.125811576843262,,,,,,,,,,,,
43733079289895424,56.55852280116942,17.154375679853356,18.583617159529755,0.02351682074368,49.660662539599215,0.02601778879761696,-111.75446809955598,0.01940270885825157,12.016203880310059,13.040655136108398,11.000550270080566,294079.8377917112,426.14385986328125,83014.6351654472,520.732666015625,315455.5893045592,1075.963623046875,,,,,,,,,,,,
46438771249859840,61.218047590233645,17.4642811417892,7.537224708615757,0.0979880690574646,18.629909243496776,0.10798229277133942,-46.34950258885481,0.06395330280065536,13.15468978881836,14.17759895324707,12.125702857971191,103055.38481971779,74.56153106689453,29132.475187572993,73.04427337646484,111912.1372040455,149.73800659179688,3743.141357421875,3737.9296875,3761.91259765625,118.37689971923828,116.8114013671875,120.36710357666016,0.8784999847412109,0.8672999739646912,0.8906999826431274,5.039999961853027,4.599999904632568,5.199999809265137
46922075328601216,62.80625792321645,18.219444274543825,5.934482898338896,0.02167799510061741,13.825878167651325,0.025821756571531296,-36.1856173130446,0.019596630707383156,14.222253799438477,15.165670394897461,13.265225410461426,38551.84302438424,36.194766998291016,11725.972567749264,54.18309020996094,39180.32446330213,95.23668670654297,3699.969970703125,3697.988037109375,3701.822998046875,167.22430419921875,166.54400634765625,168.1217041015625,0.7055000066757202,0.7024000287055969,0.7095000147819519,,,
49809495943068288,59.4572868485333,18.562181636825176,7.702740452330175,0.022332770749926567,20.244468955889484,0.024940313771367073,-47.20667174595276,0.016146747395396233,11.202183723449707,11.632548332214355,10.60708236694336,622405.0383563483,411.83282470703125,303667.0198478647,733.0900268554688,453237.0133953469,730.1122436523438,5267.3037109375,5222.72216796875,5287.34619140625,129.8968963623047,129.09449768066406,135.34719848632812,0.836899995803833,0.8281999826431274,0.8812000155448914,5.070000171661377,5.039999961853027,5.099999904632568
50229028348709248,60.34956501693293,19.142150308567718,7.6830974722227054,0.07249346375465393,19.147251130656873,0.07923638075590134,-46.86813283836027,0.04805945232510567,16.651321411132812,18.42505645751953,15.379535675048828,4115.457188925082,4.298325538635254,582.6317808915467,10.40982437133789,5589.125659933419,16.23426055908203,3280.619873046875,3277.678466796875,3283.726318359375,132.2808074951172,131.28909301757812,133.28660583496094,0.36399999260902405,0.3614000082015991,0.36660000681877136,,,
50429650564234880,60.29654496344955,19.400336042951235,6.941778998807934,0.14576487243175507,17.1417579465673,0.16597813367843628,-43.37279620017164,0.09371727705001831,17.75448989868164,19.82415771484375,16.44135856628418,1489.8782204780196,1.7830357551574707,160.60318871212544,7.635590553283691,2101.912689877665,8.136290550231934,3173.243896484375,3168.968505859375,3177.79736328125,152.69679260253906,148.272705078125,155.69149780273438,0.29490000009536743,0.2872999906539917,0.2992999851703644,,,
50443055159156352,59.86848391790074,19.511327475748377,6.660648505501216,0.09633348882198334,16.656471310945356,0.11026342958211899,-41.97371953923727,0.07657144218683243,16.837596893310547,18.8333797454834,15.511209487915039,3466.633825255399,3.6814346313476562,400.0043696731317,8.433357238769531,4950.790384403354,13.164288520812988,,,,,,,,,,,,
50856471531291648,58.80686451438622,19.504492522181536,7.583381790840154,0.04041110351681709,20.109010327184016,0.0491287037730217,-46.486984499728536,0.031232323497533798,15.475813865661621,16.979751586914062,14.27717113494873,12151.256617127337,8.94687271118164,2205.548211144269,12.089034080505371,15427.2880557211,27.074722290039062,3414.072509765625,3386.354736328125,3429.496826171875,130.60440063476562,129.32919311523438,131.7812957763672,0.5070000290870667,0.5001000165939331,0.5120000243186951,,,
50940034414875392,58.37823369974322,19.906585282226132,6.947715598371501,0.041602130979299545,18.912099794874948,0.05037354305386543,-42.2042994157005,0.03203296661376953,15.607091903686523,17.048389434814453,14.42287540435791,10767.374433294395,5.622154235839844,2070.4325333326656,13.80993938446045,13489.875366495524,22.382097244262695,3431.413818359375,3423.49609375,3460.88720703125,143.0561065673828,142.1405029296875,144.09280395507812,0.5078999996185303,0.503000020980835,0.5120000243186951,,,
